 zip_pick | zip_drop | distance_meters | distance_miles 
 98322    | 98407    |         3802562 |      2376.6008
 98322    | 98406    |         3802562 |      2376.6008
 98322    | 98403    |         3802562 |      2376.6008
 98322    | 98402    |         3802562 |      2376.6008
 98332    | 98421    |         3800041 |      2375.0256
 98332    | 98464    |         3800041 |      2375.0256
 98332    | 98424    |         3800041 |      2375.0256
 98332    | 98490    |         3800041 |      2375.0256
 98332    | 98493    |         3800041 |      2375.0256
 98332    | 98497    |         3800041 |      2375.0256
 98335    | 98407    |         3800041 |      2375.0256
 98335    | 98406    |         3800041 |      2375.0256
 98335    | 98424    |         3800041 |      2375.0256
 98335    | 98416    |         3800041 |      2375.0256
 98335    | 98421    |         3800041 |      2375.0256
 98329    | 98493    |         3800041 |      2375.0256
 98335    | 98405    |         3800041 |      2375.0256
 98335    | 98403    |         3800041 |      2375.0256
 98332    | 98465    |         3800041 |      2375.0256
 98335    | 98402    |         3800041 |      2375.0256
 98332    | 98466    |         3800041 |      2375.0256
 98335    | 98465    |         3800041 |      2375.0256
 98335    | 98464    |         3800041 |      2375.0256
 98332    | 98407    |         3800041 |      2375.0256
 98329    | 98497    |         3800041 |      2375.0256
 98332    | 98406    |         3800041 |      2375.0256
 98332    | 98416    |         3800041 |      2375.0256
 98332    | 98405    |         3800041 |      2375.0256
 98332    | 98403    |         3800041 |      2375.0256
 98329    | 98424    |         3800041 |      2375.0256
 98332    | 98402    |         3800041 |      2375.0256
 98329    | 98407    |         3800041 |      2375.0256
 98329    | 98406    |         3800041 |      2375.0256
 98329    | 98405    |         3800041 |      2375.0256
 98329    | 98403    |         3800041 |      2375.0256
 98329    | 98402    |         3800041 |      2375.0256
 98335    | 98497    |         3800041 |      2375.0256
 98329    | 98466    |         3800041 |      2375.0256
 98329    | 98464    |         3800041 |      2375.0256
 98329    | 98490    |         3800041 |      2375.0256
 98335    | 98493    |         3800041 |      2375.0256
 98329    | 98421    |         3800041 |      2375.0256
 98335    | 98490    |         3800041 |      2375.0256
 98335    | 98466    |         3800041 |      2375.0256
 98329    | 98465    |         3800041 |      2375.0256
 98329    | 98416    |         3800041 |      2375.0256
 98395    | 98424    |         3799850 |      2374.9062
 98395    | 98466    |         3799850 |      2374.9062
 98395    | 98406    |         3799850 |      2374.9062
 98395    | 98405    |         3799850 |      2374.9062
 98395    | 98403    |         3799850 |      2374.9062
 98395    | 98407    |         3799850 |      2374.9062
 98395    | 98464    |         3799850 |      2374.9062
 98395    | 98497    |         3799850 |      2374.9062
 98395    | 98465    |         3799850 |      2374.9062
 98395    | 98493    |         3799850 |      2374.9062
 98395    | 98402    |         3799850 |      2374.9062
 98395    | 98490    |         3799850 |      2374.9062
 98395    | 98421    |         3799850 |      2374.9062
 98395    | 98416    |         3799850 |      2374.9062
 98092    | 98343    |         3797901 |      2373.6882
 98042    | 98343    |         3797901 |      2373.6882
 98002    | 98343    |         3797901 |      2373.6882
 98071    | 98343    |         3797901 |      2373.6882
 98071    | 98548    |         3795001 |      2371.8752
 98092    | 98548    |         3795001 |      2371.8752
 98002    | 98548    |         3795001 |      2371.8752
 98042    | 98548    |         3795001 |      2371.8752
 98207    | 98326    |         3794944 |      2371.8398
 98259    | 98326    |         3794944 |      2371.8398
 98271    | 98326    |         3794944 |      2371.8398
 98270    | 98326    |         3794944 |      2371.8398
 98259    | 98381    |         3794733 |       2371.708
 98271    | 98381    |         3794733 |       2371.708
 98207    | 98381    |         3794733 |       2371.708
 98270    | 98381    |         3794733 |       2371.708
 98092    | 98236    |         3783870 |      2364.9187
 98042    | 98236    |         3783870 |      2364.9187
 98071    | 98236    |         3783870 |      2364.9187
 98002    | 98236    |         3783870 |      2364.9187
 98092    | 98260    |         3777295 |      2360.8093
 98071    | 98260    |         3777295 |      2360.8093
 98042    | 98260    |         3777295 |      2360.8093
 98002    | 98260    |         3777295 |      2360.8093
 98002    | 98249    |         3765620 |      2353.5125
 98092    | 98249    |         3765620 |      2353.5125
 98071    | 98249    |         3765620 |      2353.5125
 98042    | 98249    |         3765620 |      2353.5125
 98071    | 98253    |         3757378 |      2348.3608
 98002    | 98253    |         3757378 |      2348.3608
 98042    | 98253    |         3757378 |      2348.3608
 98092    | 98253    |         3757378 |      2348.3608
 98042    | 98324    |         3753582 |       2345.989
 98092    | 98324    |         3753582 |       2345.989
 98071    | 98324    |         3753582 |       2345.989
 98002    | 98324    |         3753582 |       2345.989
 98002    | 98382    |         3751089 |      2344.4304
 98092    | 98382    |         3751089 |      2344.4304
 98071    | 98382    |         3751089 |      2344.4304
 98042    | 98382    |         3751089 |      2344.4304
 98042    | 98320    |         3745591 |      2340.9946
 98002    | 98320    |         3745591 |      2340.9946
 98092    | 98320    |         3745591 |      2340.9946
 98071    | 98320    |         3745591 |      2340.9946
 98207    | 98362    |         3744400 |      2340.2498
 98207    | 98363    |         3744400 |      2340.2498
 98270    | 98362    |         3744400 |      2340.2498
 98270    | 98363    |         3744400 |      2340.2498
 98271    | 98362    |         3744400 |      2340.2498
 98259    | 98362    |         3744400 |      2340.2498
 98259    | 98363    |         3744400 |      2340.2498
 98271    | 98363    |         3744400 |      2340.2498
 98042    | 98239    |         3741517 |       2338.448
 98092    | 98239    |         3741517 |       2338.448
 98002    | 98239    |         3741517 |       2338.448
 98071    | 98239    |         3741517 |       2338.448
 98071    | 98368    |         3725893 |      2328.6829
 98002    | 98368    |         3725893 |      2328.6829
 98092    | 98368    |         3725893 |      2328.6829
 98042    | 98368    |         3725893 |      2328.6829
 98042    | 98358    |         3723760 |        2327.35
 98071    | 98358    |         3723760 |        2327.35
 98002    | 98358    |         3723760 |        2327.35
 98092    | 98358    |         3723760 |        2327.35
 98398    | 98497    |         3721465 |      2325.9153
 98398    | 98407    |         3721465 |      2325.9153
 98398    | 98406    |         3721465 |      2325.9153
